Data_Point,H_form_pareto_k,B_form_pareto_k
5128,-0.03630308966600085,-0.2424049465310392
5129,-0.06060469046742848,-0.23796016368343836
5130,-0.0743576925256929,-0.23967698971093962
5131,-0.014589616675181674,-0.26075528140872706
5132,-0.025326258278539317,-0.25647621009351884
5133,-0.029479389449045833,-0.2520726750957163
5134,-0.03334020121754099,-0.24689221500519898
5135,-0.03779971063156053,-0.2420041422376459
5136,-0.03705137095263185,-0.23867960384541617
5137,-0.03657034822248743,-0.23286906573354996
5138,-0.035654814196296764,-0.22713022963163024
5139,-0.035362608713806906,-0.22612418634497197
5140,-0.03576406228762126,-0.2251775219592191
5141,-0.035249883012618305,-0.22565216266467103
5142,-0.03320332887856698,-0.22665298918336554
5143,-0.03439139833550824,-0.2270049931132511
5144,-0.03328299304940561,-0.22792844092585032
5145,-0.033800939840637395,-0.22854228493661902
5146,-0.0342972848222709,-0.22892306531268028
5147,-0.03443507640119972,-0.22955833557709882
5148,-0.03431373798820294,-0.23028855022676523
5149,-0.034673980659929306,-0.23022452679613953
5150,-0.03423353492685351,-0.23061299490615222
5151,-0.03372929435320001,-0.23163979587381683
5152,-0.03332255132249596,-0.2347907627658384
5153,-0.033004561487851865,-0.23746390576869933
5154,-0.03262880801423399,-0.24026882024760993
5155,-0.03223159629744966,-0.24413442029630844
5156,-0.033333431544221484,-0.24676522387382227
5157,-0.03310414974039421,-0.2506723710299117
5158,-0.03335346364248172,-0.2523619108790469
5159,-0.03377883205869208,-0.2559651426338951
5160,-0.03338979689614561,-0.2588411934389425
5161,-0.03342320685335418,-0.26006316295909904
5162,-0.03320875908473666,-0.2615768016604049
5163,-0.032688153288954976,-0.263509365978861
5164,-0.03223868803233681,-0.2654128738067535
5165,-0.03169257534656586,-0.26667312589652065
5166,-0.031247214562512098,-0.26705208859446056
5167,0.05942238653205613,-0.24800316579900045
5168,0.049255263714031876,-0.2799824850972744
5169,-0.15167563450512644,-0.26560147599459244
5170,-0.13625546521666146,-0.22619592615985595
5171,-0.1475849089497174,-0.2533906379982293
5172,-0.16736959595102704,-0.3464000131228439
5173,-0.19674618186640222,-0.3120785794930668
5174,-0.8001749311207174,0.042833002344366454
5175,-1.0022837267315325,-0.4880032853777862
5176,-0.778066861957658,-0.44253482235445896
5177,-0.32715761306094626,-0.3175800180458153
5178,-0.15109036116019345,-0.23750308923504274
5179,-0.14395430557727193,-0.21005653090850568
5180,-0.14379517992433843,-0.20820998087697493
5181,-0.1467666879705501,-0.2139658499258786
5182,-0.1539647690387167,-0.22114396435224662
5183,-0.03133045407291924,-0.21965433047341207
5184,-0.027691669656041393,-0.2157250900636806
5185,-0.026098730596691936,-0.21136688174055682
5186,-0.027829700079752797,-0.20873896191575408
5187,-0.02618321210632375,-0.2071973171980354
5188,-0.02692407569612878,-0.20621489564879594
5189,-0.027340355807959394,-0.20453742997740362
5190,-0.027983824670124002,-0.2069218839162363
5191,-0.029305407072687733,-0.20389525146277634
5192,-0.026969074283291778,-0.20519123869326905
5193,-0.028965561734647597,-0.20820073569158484
5194,-0.02718171128824767,-0.20838310343931588
5195,-0.0268338078342074,-0.2082234565009268
5196,-0.029450253312960525,-0.2088668042299939
5197,-0.027312572157195025,-0.2118607308287683
5198,-0.0264402205279119,-0.21524315089262994
5199,-0.026120456659210763,-0.21705827855082674
5200,-0.0254225249965871,-0.2175488514961546
5201,-0.026229015005941592,-0.219183650566189
5202,-0.02626432572245642,-0.22111647102062265
5203,-0.024490291563218778,-0.22422600658259215
5204,-0.023363686744778858,-0.226929445396191
5205,-0.023829946908329704,-0.23079400192555433
5206,-0.02361917969839021,-0.23487511576926337
5207,-0.02254131609231652,-0.23952828548402136
5208,-0.023443048424641642,-0.24212761072642944
5209,-0.020052120079898685,-0.24948458493233036
5210,-0.018088837767323486,-0.2540019065554516
5211,-0.014472280847682217,-0.2585859249292477
5212,-0.010517777403352977,-0.26193688614851635
5213,-0.008611708097325648,-0.2643098274566859
5214,-0.005822553067542264,-0.2661491305846041
5215,-0.0003995046467618655,-0.26703948948715445
5216,0.006459024145143446,-0.2675078490485914
5217,0.011665102491448582,-0.26687786625737586
5218,0.011407999394012824,-0.26622370537110623
5219,0.012053167735996755,-0.2641266114885515
5220,0.09030566311068682,-0.2557385421745934
